#query	seed_ortholog	evalue	score	eggNOG_OGs	max_annot_lvl	COG_category	Description	Preferred_name	GOs	EC	KEGG_ko	KEGG_Pathway	KEGG_Module	KEGG_Reaction	KEGG_rclass	BRITE	KEGG_TC	CAZy	BiGG_Reaction	PFAMs
TARA_ARC_108_MAG_00212_000000004877_3	2850.Phatr20331	6.64e-161	458.0	28JI2@1|root,2QRXA@2759|Eukaryota,2XA6Q@2836|Bacillariophyta	2836|Bacillariophyta	S	Manganese-stabilising protein / photosystem II polypeptide	PsbO	-	-	ko:K02716	ko00195,ko01100,map00195,map01100	-	-	-	ko00000,ko00001,ko00194	-	-	-	MSP
TARA_ARC_108_MAG_00212_000000004877_8	35128.Thaps4825	3.56e-05	52.0	28S3M@1|root,2QYT0@2759|Eukaryota,2XGP3@2836|Bacillariophyta	2836|Bacillariophyta	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
TARA_ARC_108_MAG_00212_000000004878_1	2880.D7G8U5	2.08e-18	98.2	KOG0264@1|root,KOG0264@2759|Eukaryota	2759|Eukaryota	K	chromatin organization	WDR59	GO:0000323,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005764,GO:0005765,GO:0005773,GO:0005774,GO:0006950,GO:0007154,GO:0008150,GO:0009267,GO:0009605,GO:0009966,GO:0009967,GO:0009987,GO:0009991,GO:0010646,GO:0010647,GO:0016020,GO:0023051,GO:0023056,GO:0031090,GO:0031667,GO:0031668,GO:0031669,GO:0032006,GO:0032008,GO:0032991,GO:0033554,GO:0034198,GO:0035859,GO:0042594,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044422,GO:0044424,GO:0044437,GO:0044444,GO:0044446,GO:0044464,GO:0048518,GO:0048522,GO:0048583,GO:0048584,GO:0050789,GO:0050794,GO:0050896,GO:0051716,GO:0061700,GO:0065007,GO:0071496,GO:0098588,GO:0098805,GO:0098852,GO:1902531,GO:1902533,GO:1990928	-	ko:K03678,ko:K10752,ko:K20409	ko03018,ko04150,ko04218,map03018,map04150,map04218	M00391	-	-	ko00000,ko00001,ko00002,ko03019,ko03036	-	-	-	CAF1C_H4-bd,WD40,Zn_ribbon_17
TARA_ARC_108_MAG_00212_000000004879_1	2850.Phatr17954	6.4e-67	206.0	COG0231@1|root,KOG3271@2759|Eukaryota,2XCF6@2836|Bacillariophyta	2836|Bacillariophyta	J	Eukaryotic elongation factor 5A hypusine, DNA-binding OB fold	-	-	-	ko:K03263	-	-	-	-	ko00000,ko03012	-	-	-	EFP_N,eIF-5a
TARA_ARC_108_MAG_00212_000000004879_3	2850.Phatr17954	3.03e-07	50.1	COG0231@1|root,KOG3271@2759|Eukaryota,2XCF6@2836|Bacillariophyta	2836|Bacillariophyta	J	Eukaryotic elongation factor 5A hypusine, DNA-binding OB fold	-	-	-	ko:K03263	-	-	-	-	ko00000,ko03012	-	-	-	EFP_N,eIF-5a
TARA_ARC_108_MAG_00212_000000004879_4	35128.Thaps32788	1.02e-29	108.0	COG5216@1|root,KOG2923@2759|Eukaryota,2XDBV@2836|Bacillariophyta	2836|Bacillariophyta	S	CSL zinc finger	-	-	-	ko:K15455	-	-	-	-	ko00000,ko03012,ko03016	-	-	-	zf-CSL
TARA_ARC_108_MAG_00212_000000004880_1	112098.XP_008610515.1	6.31e-48	169.0	2AZE8@1|root,2S05Q@2759|Eukaryota	2759|Eukaryota	-	-	-	-	-	ko:K21797	ko00562,ko01100,ko04070,map00562,map01100,map04070	-	R11680	RC00078	ko00000,ko00001,ko01000	-	-	-	Flavin_Reduct
TARA_ARC_108_MAG_00212_000000004881_2	35128.Thaps38449	3.15e-36	126.0	29227@1|root,2R8YM@2759|Eukaryota,2XDFB@2836|Bacillariophyta	2836|Bacillariophyta	-	-	-	-	2.5.1.18	ko:K00799	ko00480,ko00980,ko00982,ko00983,ko01524,ko05200,ko05204,ko05225,ko05418,map00480,map00980,map00982,map00983,map01524,map05200,map05204,map05225,map05418	-	R03522,R07002,R07003,R07004,R07023,R07024,R07025,R07026,R07069,R07070,R07083,R07084,R07091,R07092,R07093,R07094,R07100,R07113,R07116,R08280,R09409,R11905	RC00004,RC00069,RC00840,RC00948,RC01704,RC01705,RC01706,RC01758,RC01759,RC01765,RC01767,RC01769,RC02243,RC02527,RC02939,RC02940,RC02942,RC02943,RC02944	ko00000,ko00001,ko01000,ko02000	1.A.12.2.2,1.A.12.3.2	-	-	MAPEG
TARA_ARC_108_MAG_00212_000000004882_3	35128.Thaps21334	8.34e-30	126.0	2BZ1R@1|root,2S2IJ@2759|Eukaryota,2XE0M@2836|Bacillariophyta	2836|Bacillariophyta	U	Histidine kinase-like ATPases	-	-	-	-	-	-	-	-	-	-	-	-	-
TARA_ARC_108_MAG_00212_000000004882_4	35128.Thaps27276	8.4e-98	292.0	KOG0767@1|root,KOG0767@2759|Eukaryota,2XBDS@2836|Bacillariophyta	2836|Bacillariophyta	C	Belongs to the mitochondrial carrier (TC 2.A.29) family	-	-	-	ko:K15102	-	-	-	-	ko00000,ko02000,ko04147	2.A.29.4	-	-	Mito_carr
TARA_ARC_108_MAG_00212_000000004883_1	159749.K0SIH3	6.22e-89	303.0	COG1293@1|root,KOG2030@2759|Eukaryota,2XAX6@2836|Bacillariophyta	2836|Bacillariophyta	K	Domain of unknown function (DUF3441)	-	-	-	-	-	-	-	-	-	-	-	-	DUF3441,DUF814,FbpA
TARA_ARC_108_MAG_00212_000000004883_3	2850.Phatr42423	4.35e-19	89.7	COG5024@1|root,KOG0653@2759|Eukaryota,2XCEW@2836|Bacillariophyta	2836|Bacillariophyta	D	Belongs to the cyclin family	-	-	-	-	-	-	-	-	-	-	-	-	Cyclin_N
TARA_ARC_108_MAG_00212_000000004884_1	2850.Phatrdraft7	5.39e-140	421.0	COG5022@1|root,KOG0160@2759|Eukaryota,2XBR1@2836|Bacillariophyta	2836|Bacillariophyta	Z	Belongs to the TRAFAC class myosin-kinesin ATPase superfamily. Myosin family	-	-	-	-	-	-	-	-	-	-	-	-	Myosin_head
TARA_ARC_108_MAG_00212_000000004884_2	2850.Phatr51848	6.51e-12	68.6	COG5022@1|root,KOG0160@2759|Eukaryota,2XBR1@2836|Bacillariophyta	2836|Bacillariophyta	Z	Belongs to the TRAFAC class myosin-kinesin ATPase superfamily. Myosin family	-	-	-	-	-	-	-	-	-	-	-	-	Myosin_head
TARA_ARC_108_MAG_00212_000000004884_3	2850.Phatr51848	2.55e-15	78.2	COG5022@1|root,KOG0160@2759|Eukaryota,2XBR1@2836|Bacillariophyta	2836|Bacillariophyta	Z	Belongs to the TRAFAC class myosin-kinesin ATPase superfamily. Myosin family	-	-	-	-	-	-	-	-	-	-	-	-	Myosin_head
TARA_ARC_108_MAG_00212_000000004884_4	2850.Phatrdraft7	1.25e-212	611.0	COG5022@1|root,KOG0160@2759|Eukaryota,2XBR1@2836|Bacillariophyta	2836|Bacillariophyta	Z	Belongs to the TRAFAC class myosin-kinesin ATPase superfamily. Myosin family	-	-	-	-	-	-	-	-	-	-	-	-	Myosin_head
TARA_ARC_108_MAG_00212_000000004885_1	2850.Phatr54229	1.28e-120	432.0	KOG1922@1|root,KOG1922@2759|Eukaryota,2XCCA@2836|Bacillariophyta	2836|Bacillariophyta	S	Formin Homology 2 Domain	-	-	-	-	-	-	-	-	-	-	-	-	CCDC53,FH2
TARA_ARC_108_MAG_00212_000000004886_1	2850.Phatr25551	2.22e-139	449.0	KOG0495@1|root,KOG0495@2759|Eukaryota,2XCPZ@2836|Bacillariophyta	2836|Bacillariophyta	A	spliceosomal tri-snRNP complex assembly	-	-	-	-	-	-	-	-	-	-	-	-	-
TARA_ARC_108_MAG_00212_000000004886_2	2850.Phatr25549	7.24e-83	264.0	COG0513@1|root,KOG0346@2759|Eukaryota,2XATM@2836|Bacillariophyta	2836|Bacillariophyta	A	helicase superfamily c-terminal domain	-	-	3.6.4.13	ko:K14810	-	-	-	-	ko00000,ko01000,ko03009	-	-	-	DEAD,Helicase_C
TARA_ARC_108_MAG_00212_000000004887_3	2850.Phatr24474	5.43e-100	296.0	COG0638@1|root,KOG0178@2759|Eukaryota,2XA69@2836|Bacillariophyta	2836|Bacillariophyta	O	Proteasome subunit	-	-	3.4.25.1	ko:K02728	ko03050,map03050	M00337,M00340	-	-	ko00000,ko00001,ko00002,ko01000,ko01002,ko03051	-	-	-	Proteasome,Proteasome_A_N
TARA_ARC_108_MAG_00212_000000004887_4	2850.Phatr3851	1.29e-94	293.0	COG2013@1|root,2QVFQ@2759|Eukaryota,2XABE@2836|Bacillariophyta	2836|Bacillariophyta	S	Mitochondrial biogenesis AIM24	-	-	-	-	-	-	-	-	-	-	-	-	AIM24
TARA_ARC_108_MAG_00212_000000004887_5	2850.Phatr31662	1.1e-113	344.0	KOG0831@1|root,KOG0831@2759|Eukaryota,2XFJG@2836|Bacillariophyta	2836|Bacillariophyta	I	Diacylglycerol acyltransferase	-	-	-	-	-	-	-	-	-	-	-	-	DAGAT
TARA_ARC_108_MAG_00212_000000004887_7	159749.K0RKH1	9.32e-101	303.0	COG3555@1|root,KOG3696@2759|Eukaryota	2759|Eukaryota	O	peptide-aspartate beta-dioxygenase activity	-	-	-	-	-	-	-	-	-	-	-	-	Asp_Arg_Hydrox
TARA_ARC_108_MAG_00212_000000004888_1	72019.SARC_02130T0	6.53e-09	57.0	2CYDI@1|root,2S3QK@2759|Eukaryota	2759|Eukaryota	S	Ankyrin repeats (3 copies)	-	-	-	-	-	-	-	-	-	-	-	-	Ank_2,DNA_pol_A_exo1
TARA_ARC_108_MAG_00212_000000004889_4	2850.Phatr43957	2.6e-09	67.0	2D1T7@1|root,2SJ6T@2759|Eukaryota,2XFP0@2836|Bacillariophyta	2836|Bacillariophyta	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
TARA_ARC_108_MAG_00212_000000004889_6	2850.Phatr43957	6.13e-111	349.0	2D1T7@1|root,2SJ6T@2759|Eukaryota,2XFP0@2836|Bacillariophyta	2836|Bacillariophyta	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
TARA_ARC_108_MAG_00212_000000004890_1	2850.Phatrdraft1638	7.87e-54	196.0	KOG0289@1|root,KOG0289@2759|Eukaryota,2XD0S@2836|Bacillariophyta	2836|Bacillariophyta	S	Prp19/Pso4-like	-	-	2.3.2.27	ko:K10599	ko03040,ko04120,map03040,map04120	M00353,M00355	-	-	ko00000,ko00001,ko00002,ko01000,ko03041,ko03400,ko04121	-	-	-	Prp19
TARA_ARC_108_MAG_00212_000000004890_2	2850.Phatrdraft1638	5.52e-12	68.2	KOG0289@1|root,KOG0289@2759|Eukaryota,2XD0S@2836|Bacillariophyta	2836|Bacillariophyta	S	Prp19/Pso4-like	-	-	2.3.2.27	ko:K10599	ko03040,ko04120,map03040,map04120	M00353,M00355	-	-	ko00000,ko00001,ko00002,ko01000,ko03041,ko03400,ko04121	-	-	-	Prp19
TARA_ARC_108_MAG_00212_000000004891_2	159749.K0T6C2	3.59e-67	226.0	COG0631@1|root,KOG0698@2759|Eukaryota,2XCUS@2836|Bacillariophyta	2836|Bacillariophyta	T	Serine/threonine phosphatases, family 2C, catalytic domain	-	-	3.1.3.16	ko:K17506	-	-	-	-	ko00000,ko01000,ko01009	-	-	-	PP2C
TARA_ARC_108_MAG_00212_000000004892_1	159749.K0SZN7	2.03e-44	151.0	KOG0773@1|root,KOG0773@2759|Eukaryota	2759|Eukaryota	K	DNA binding	-	-	-	-	-	-	-	-	-	-	-	-	Homeobox_KN
TARA_ARC_108_MAG_00212_000000004892_2	159749.K0RC12	1.58e-33	138.0	2C5ED@1|root,2T9JE@2759|Eukaryota,2XGZ8@2836|Bacillariophyta	2836|Bacillariophyta	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
TARA_ARC_108_MAG_00212_000000004892_4	2850.Phatr19324	4.2e-120	358.0	COG0107@1|root,KOG0623@2759|Eukaryota,2XAY7@2836|Bacillariophyta	2836|Bacillariophyta	E	Belongs to the HisA HisF family	-	-	-	ko:K01663	ko00340,ko01100,ko01110,ko01230,map00340,map01100,map01110,map01230	M00026	R04558	RC00010,RC01190,RC01943	ko00000,ko00001,ko00002,ko01000	-	-	-	GATase,His_biosynth
TARA_ARC_108_MAG_00212_000000004892_5	2850.Phatr19324	2.09e-170	492.0	COG0107@1|root,KOG0623@2759|Eukaryota,2XAY7@2836|Bacillariophyta	2836|Bacillariophyta	E	Belongs to the HisA HisF family	-	-	-	ko:K01663	ko00340,ko01100,ko01110,ko01230,map00340,map01100,map01110,map01230	M00026	R04558	RC00010,RC01190,RC01943	ko00000,ko00001,ko00002,ko01000	-	-	-	GATase,His_biosynth
TARA_ARC_108_MAG_00212_000000004893_2	2850.Phatr43425	3.31e-138	412.0	2C9WZ@1|root,2S37B@2759|Eukaryota,2XBBQ@2836|Bacillariophyta	2836|Bacillariophyta	S	FAD binding domain	-	-	-	-	-	-	-	-	-	-	-	-	FAD_binding_3
TARA_ARC_108_MAG_00212_000000004894_1	2850.Phatr23629	5.03e-81	270.0	COG0474@1|root,KOG0202@2759|Eukaryota,2XAZP@2836|Bacillariophyta	2836|Bacillariophyta	P	Belongs to the cation transport ATPase (P-type) (TC 3.A.3) family	-	-	-	-	-	-	-	-	-	-	-	-	Cation_ATPase,Cation_ATPase_C,Cation_ATPase_N,E1-E2_ATPase,Hydrolase
TARA_ARC_108_MAG_00212_000000004894_2	2850.Phatr21912	2.56e-12	72.8	COG0596@1|root,KOG2382@2759|Eukaryota,2XC6K@2836|Bacillariophyta	2836|Bacillariophyta	S	PGAP1-like protein	-	-	-	-	-	-	-	-	-	-	-	-	Abhydrolase_1
TARA_ARC_108_MAG_00212_000000004894_3	2850.Phatr21912	4.66e-76	236.0	COG0596@1|root,KOG2382@2759|Eukaryota,2XC6K@2836|Bacillariophyta	2836|Bacillariophyta	S	PGAP1-like protein	-	-	-	-	-	-	-	-	-	-	-	-	Abhydrolase_1
TARA_ARC_108_MAG_00212_000000004894_4	2850.Phatr47722	4.87e-105	333.0	2EI3Q@1|root,2SNM3@2759|Eukaryota	2759|Eukaryota	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
TARA_ARC_108_MAG_00212_000000004895_3	2850.Phatr46664	2.92e-56	199.0	COG0277@1|root,2S0T5@2759|Eukaryota,2XA4X@2836|Bacillariophyta	2836|Bacillariophyta	E	D-lactate dehydrogenase, membrane binding	-	-	-	-	-	-	-	-	-	-	-	-	Lact-deh-memb
TARA_ARC_108_MAG_00212_000000004895_4	35128.Thaps268453	4.88e-125	384.0	COG0277@1|root,2S0T5@2759|Eukaryota,2XA4X@2836|Bacillariophyta	2836|Bacillariophyta	E	D-lactate dehydrogenase, membrane binding	-	-	-	-	-	-	-	-	-	-	-	-	Lact-deh-memb
TARA_ARC_108_MAG_00212_000000004895_9	159749.K0S145	1e-33	130.0	COG0513@1|root,KOG0335@2759|Eukaryota	2759|Eukaryota	JKL	helicase activity	-	-	3.6.4.13	ko:K09250,ko:K11594,ko:K20096	ko04622,ko05161,ko05203,map04622,map05161,map05203	-	-	-	ko00000,ko00001,ko01000,ko03000,ko03009,ko03019,ko03036,ko03041	-	-	-	DEAD,Helicase_C,zf-CCHC,zf-CCHC_3,zf-CCHC_4
TARA_ARC_108_MAG_00212_000000004896_1	2850.Phatr33767	1e-11	64.7	2CXMY@1|root,2RYJZ@2759|Eukaryota	2759|Eukaryota	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
TARA_ARC_108_MAG_00212_000000004896_2	35128.Thaps23341	1.66e-14	71.6	2CXMY@1|root,2RYJZ@2759|Eukaryota,2XGKB@2836|Bacillariophyta	2836|Bacillariophyta	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
TARA_ARC_108_MAG_00212_000000004896_4	2850.Phatr33767	1.69e-11	66.2	2CXMY@1|root,2RYJZ@2759|Eukaryota	2759|Eukaryota	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
TARA_ARC_108_MAG_00212_000000004896_5	159749.K0RCX5	2.69e-149	450.0	28PI8@1|root,2QW6A@2759|Eukaryota,2XFFX@2836|Bacillariophyta	2836|Bacillariophyta	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
TARA_ARC_108_MAG_00212_000000004896_6	159749.K0RCX5	6.11e-118	359.0	28PI8@1|root,2QW6A@2759|Eukaryota,2XFFX@2836|Bacillariophyta	2836|Bacillariophyta	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
TARA_ARC_108_MAG_00212_000000004896_7	65071.PYU1_T001765	3.74e-07	55.1	29I2I@1|root,2RR9D@2759|Eukaryota,1MFYD@121069|Pythiales	121069|Pythiales	K	function. Source PGD	-	-	-	-	-	-	-	-	-	-	-	-	bZIP_1
TARA_ARC_108_MAG_00212_000000004897_20	438753.AZC_3520	2.3e-08	60.8	COG0369@1|root,COG2124@1|root,COG0369@2|Bacteria,COG2124@2|Bacteria,1MV75@1224|Proteobacteria	1224|Proteobacteria	Q	cytochrome P450	MA20_16700	-	1.14.14.1,1.6.2.4	ko:K14338	ko00071,ko00380,ko00627,ko01120,map00071,map00380,map00627,map01120	-	R03629,R04121,R05259	RC00046,RC01311	ko00000,ko00001,ko00199,ko01000	-	-	-	FAD_binding_1,Flavodoxin_1,NAD_binding_1,p450
TARA_ARC_108_MAG_00212_000000004897_21	1122917.KB899663_gene2505	3.46e-40	159.0	COG0369@1|root,COG2124@1|root,COG0369@2|Bacteria,COG2124@2|Bacteria,1TS1E@1239|Firmicutes,4HCWS@91061|Bacilli,277F6@186822|Paenibacillaceae	91061|Bacilli	PQ	cytochrome P450	yrhJ	GO:0000166,GO:0003674,GO:0003824,GO:0003958,GO:0004497,GO:0005488,GO:0005504,GO:0005506,GO:0006082,GO:0006629,GO:0006631,GO:0008150,GO:0008152,GO:0008289,GO:0009987,GO:0010181,GO:0016491,GO:0016651,GO:0016653,GO:0016705,GO:0016712,GO:0019395,GO:0019752,GO:0020037,GO:0030258,GO:0031406,GO:0032553,GO:0032787,GO:0033293,GO:0034440,GO:0036094,GO:0043167,GO:0043168,GO:0043169,GO:0043177,GO:0043436,GO:0044237,GO:0044238,GO:0044255,GO:0044281,GO:0046872,GO:0046906,GO:0046914,GO:0048037,GO:0050660,GO:0050662,GO:0055114,GO:0071704,GO:0097159,GO:0097367,GO:1901265,GO:1901363	1.14.14.1,1.6.2.4	ko:K14338	ko00071,ko00380,ko00627,ko01120,map00071,map00380,map00627,map01120	-	R03629,R04121,R05259	RC00046,RC01311	ko00000,ko00001,ko00199,ko01000	-	-	-	FAD_binding_1,Flavodoxin_1,NAD_binding_1,p450
TARA_ARC_108_MAG_00212_000000004897_22	1242864.D187_007563	9.25e-49	184.0	COG0369@1|root,COG2124@1|root,COG0369@2|Bacteria,COG2124@2|Bacteria,1MV75@1224|Proteobacteria,42NH2@68525|delta/epsilon subdivisions,2X8NG@28221|Deltaproteobacteria,2YYYI@29|Myxococcales	28221|Deltaproteobacteria	PQ	FAD binding domain	-	-	1.14.14.1,1.6.2.4	ko:K14338	ko00071,ko00380,ko00627,ko01120,map00071,map00380,map00627,map01120	-	R03629,R04121,R05259	RC00046,RC01311	ko00000,ko00001,ko00199,ko01000	-	-	-	FAD_binding_1,Flavodoxin_1,NAD_binding_1,p450
TARA_ARC_108_MAG_00212_000000004898_1	2850.Phatr47749	2.02e-28	116.0	2D2K2@1|root,2SN5I@2759|Eukaryota,2XFZ6@2836|Bacillariophyta	2836|Bacillariophyta	-	-	-	-	-	-	-	-	-	-	-	-	-	-	DnaJ
TARA_ARC_108_MAG_00212_000000004898_4	2903.EOD35028	2.34e-46	177.0	2BFT1@1|root,2S17R@2759|Eukaryota	2759|Eukaryota	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
TARA_ARC_108_MAG_00212_000000004898_5	2850.Phatr38015	7.12e-27	108.0	COG0484@1|root,KOG0712@2759|Eukaryota,2XF9M@2836|Bacillariophyta	2836|Bacillariophyta	O	DnaJ C terminal domain	-	-	-	ko:K09503	ko04141,map04141	-	-	-	ko00000,ko00001,ko03029,ko03110	-	-	-	DnaJ,DnaJ_C,DnaJ_CXXCXGXG
TARA_ARC_108_MAG_00212_000000004899_2	2850.Phatr46929	1.5e-16	84.7	2EQCK@1|root,2STDJ@2759|Eukaryota,2XHC1@2836|Bacillariophyta	2836|Bacillariophyta	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
TARA_ARC_108_MAG_00212_000000004901_2	35128.Thaps8669	1.3e-28	124.0	2CIN3@1|root,2R46A@2759|Eukaryota,2XE8V@2836|Bacillariophyta	2836|Bacillariophyta	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
TARA_ARC_108_MAG_00212_000000004901_3	159749.K0RIJ1	6.26e-05	49.7	2CIN3@1|root,2R46A@2759|Eukaryota,2XE8V@2836|Bacillariophyta	2836|Bacillariophyta	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
TARA_ARC_108_MAG_00212_000000004902_1	35128.Thaps25613	1.04e-33	144.0	COG5032@1|root,KOG0889@2759|Eukaryota,2XAE6@2836|Bacillariophyta	2836|Bacillariophyta	BDLT	Belongs to the PI3 PI4-kinase family	-	-	-	ko:K08874	ko05166,map05166	-	-	-	ko00000,ko00001,ko01001,ko03021,ko03036	-	-	-	FAT,PI3_PI4_kinase
TARA_ARC_108_MAG_00212_000000004902_3	2850.Phatr42892	4.37e-82	276.0	COG5032@1|root,KOG0889@2759|Eukaryota,2XAE6@2836|Bacillariophyta	2836|Bacillariophyta	BDLT	Belongs to the PI3 PI4-kinase family	-	-	-	ko:K08874	ko05166,map05166	-	-	-	ko00000,ko00001,ko01001,ko03021,ko03036	-	-	-	FAT,PI3_PI4_kinase
TARA_ARC_108_MAG_00212_000000004903_2	2850.Phatr42477	1.14e-57	201.0	2D8NW@1|root,2S7KQ@2759|Eukaryota	2759|Eukaryota	-	-	-	-	-	-	-	-	-	-	-	-	-	-	DUF2358
TARA_ARC_108_MAG_00212_000000004904_2	2850.Phatr12051	5.79e-51	178.0	COG5641@1|root,KOG1601@2759|Eukaryota,2XH5E@2836|Bacillariophyta	2759|Eukaryota	K	cheY-homologous receiver domain	-	-	-	ko:K12127,ko:K12129,ko:K12130,ko:K16240	ko04712,map04712	-	-	-	ko00000,ko00001	-	-	-	CCT,GerE,IQ,Myosin_head,Response_reg
TARA_ARC_108_MAG_00212_000000004904_3	27337.EGY17648	2.82e-07	62.4	KOG0319@1|root,KOG0319@2759|Eukaryota,38BUJ@33154|Opisthokonta,3NUNT@4751|Fungi,3QMNJ@4890|Ascomycota,2144Q@147550|Sordariomycetes,1EVDM@1028384|Glomerellales	4751|Fungi	A	U3 small nucleolar RNA-associated protein	utp13	GO:0000447,GO:0000460,GO:0000462,GO:0000466,GO:0000469,GO:0000472,GO:0000478,GO:0000479,GO:0000480,GO:0000966,GO:0000967,GO:0003674,GO:0003676,GO:0003723,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0005730,GO:0006139,GO:0006364,GO:0006396,GO:0006725,GO:0006807,GO:0008150,GO:0008152,GO:0009987,GO:0010467,GO:0016070,GO:0016072,GO:0022613,GO:0030490,GO:0030515,GO:0030684,GO:0030686,GO:0031974,GO:0031981,GO:0032040,GO:0032991,GO:0034388,GO:0034470,GO:0034471,GO:0034641,GO:0034660,GO:0042254,GO:0042274,GO:0043170,GO:0043226,GO:0043227,GO:0043228,GO:0043229,GO:0043231,GO:0043232,GO:0043233,GO:0044085,GO:0044237,GO:0044238,GO:0044422,GO:0044424,GO:0044428,GO:0044446,GO:0044452,GO:0044464,GO:0046483,GO:0070013,GO:0071704,GO:0071840,GO:0090304,GO:0090305,GO:0090501,GO:0090502,GO:0097159,GO:1901360,GO:1901363,GO:1990904	-	ko:K14555	ko03008,map03008	-	-	-	ko00000,ko00001,ko03009	-	-	-	Utp13,WD40
TARA_ARC_108_MAG_00212_000000004905_4	2850.Phatr12331	5.62e-57	192.0	COG1409@1|root,KOG1378@2759|Eukaryota	2759|Eukaryota	E	acid phosphatase activity	-	-	-	ko:K22390	-	-	-	-	ko00000	-	-	-	Metallophos,Metallophos_C,Pur_ac_phosph_N
TARA_ARC_108_MAG_00212_000000004906_1	2850.Phatr16674	2.26e-51	185.0	COG0270@1|root,KOG0919@2759|Eukaryota,2XAQR@2836|Bacillariophyta	2836|Bacillariophyta	K	C-5 cytosine-specific DNA methylase	-	-	2.1.1.204	ko:K15336	-	-	-	-	ko00000,ko01000,ko03016	-	-	-	DNA_methylase
TARA_ARC_108_MAG_00212_000000004906_2	35128.Thaps8706	2.95e-88	295.0	2F3CV@1|root,2T4C3@2759|Eukaryota,2XEQS@2836|Bacillariophyta	2836|Bacillariophyta	S	Glycerophosphoryl diester phosphodiesterase family	-	-	-	-	-	-	-	-	-	-	-	-	GDPD
TARA_ARC_108_MAG_00212_000000004907_2	35128.Thaps3158	3.23e-182	567.0	COG0141@1|root,KOG1002@2759|Eukaryota	2759|Eukaryota	E	pyrimidine dimer repair by nucleotide-excision repair	-	-	-	ko:K15505	-	-	-	-	ko00000,ko01000,ko03400	-	-	-	DNA_methylase,Helicase_C,SNF2_N,zf-C3HC4_3
TARA_ARC_108_MAG_00212_000000004907_3	35128.Thaps3158	1.51e-274	838.0	COG0141@1|root,KOG1002@2759|Eukaryota	2759|Eukaryota	E	pyrimidine dimer repair by nucleotide-excision repair	-	-	-	ko:K15505	-	-	-	-	ko00000,ko01000,ko03400	-	-	-	DNA_methylase,Helicase_C,SNF2_N,zf-C3HC4_3
TARA_ARC_108_MAG_00212_000000004907_5	159749.K0SYK3	1.33e-175	525.0	28P0Y@1|root,2QVMJ@2759|Eukaryota,2XF23@2836|Bacillariophyta	2836|Bacillariophyta	-	-	-	-	-	-	-	-	-	-	-	-	-	-	DNA_methylase
TARA_ARC_108_MAG_00212_000000004907_7	159749.K0STY4	6.73e-06	48.1	KOG2512@1|root,KOG2512@2759|Eukaryota,2XFIM@2836|Bacillariophyta	2836|Bacillariophyta	O	Tubulin binding cofactor C	-	-	-	ko:K21766	-	-	-	-	ko00000,ko04812	-	-	-	TBCC
TARA_ARC_108_MAG_00212_000000004908_3	2850.Phatr45212	3.82e-104	336.0	2E60W@1|root,2SCSI@2759|Eukaryota,2XC5B@2836|Bacillariophyta	2836|Bacillariophyta	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
TARA_ARC_108_MAG_00212_000000004908_4	2850.Phatr34846	2.38e-58	196.0	2D7Y5@1|root,2T7X5@2759|Eukaryota,2XGA7@2836|Bacillariophyta	2836|Bacillariophyta	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
TARA_ARC_108_MAG_00212_000000004909_1	2850.Phatr50271	6.56e-37	144.0	COG0445@1|root,KOG2667@2759|Eukaryota,2XG3Z@2836|Bacillariophyta	2836|Bacillariophyta	U	Endoplasmic Reticulum-Golgi Intermediate Compartment (ERGIC)	-	-	-	-	-	-	-	-	-	-	-	-	COPIIcoated_ERV,ERGIC_N
TARA_ARC_108_MAG_00212_000000004909_4	797209.ZOD2009_15871	6.41e-15	82.8	COG0277@1|root,arCOG00340@2157|Archaea,2Y85H@28890|Euryarchaeota,24157@183963|Halobacteria	183963|Halobacteria	C	COG0277 FAD FMN-containing dehydrogenases	-	-	-	-	-	-	-	-	-	-	-	-	BBE,FAD_binding_4
TARA_ARC_108_MAG_00212_000000004909_6	159749.K0R8L3	2.56e-59	218.0	COG0553@1|root,KOG0385@2759|Eukaryota,2XE5M@2836|Bacillariophyta	2836|Bacillariophyta	K	SNF2 family N-terminal domain	-	-	-	-	-	-	-	-	-	-	-	-	Helicase_C,SNF2_N
