## Tue Jul 25 18:57:49 2023
## emapper-2.1.9
## /data/shared/home/emapper/miniconda3/envs/eggnog-mapper-2.1/bin/emapper.py --cpu 20 --mp_start_method forkserver --data_dir /dev/shm/ -o out --output_dir /emapper_web_jobs/emapper_jobs/user_data/MM_rt3iyzz6 --temp_dir /emapper_web_jobs/emapper_jobs/user_data/MM_rt3iyzz6 --override -m diamond --dmnd_ignore_warnings -i /emapper_web_jobs/emapper_jobs/user_data/MM_rt3iyzz6/queries.fasta --evalue 0.001 --score 60 --pident 40 --query_cover 20 --subject_cover 20 --itype genome --genepred prodigal --tax_scope auto --target_orthologs all --go_evidence non-electronic --pfam_realign none --report_orthologs --decorate_gff yes --excel
##
#query	seed_ortholog	evalue	score	eggNOG_OGs	max_annot_lvl	COG_category	Description	Preferred_name	GOs	EC	KEGG_ko	KEGG_Pathway	KEGG_Module	KEGG_Reaction	KEGG_rclass	BRITE	KEGG_TC	CAZy	BiGG_Reaction	PFAMs
TARA_ARC_108_MAG_00139_000000000509_4	1002340.AFCF01000009_gene2502	3.23e-71	230.0	COG3576@1|root,COG3576@2|Bacteria,1QTUS@1224|Proteobacteria,2TVZV@28211|Alphaproteobacteria	28211|Alphaproteobacteria	S	pyridoxamine 5'-phosphate	-	-	-	ko:K07006	-	-	-	-	ko00000	-	-	-	Putative_PNPOx
TARA_ARC_108_MAG_00139_000000000509_5	633131.TR2A62_0291	4.2e-60	192.0	COG1309@1|root,COG1309@2|Bacteria,1QIJW@1224|Proteobacteria,2TWD8@28211|Alphaproteobacteria	28211|Alphaproteobacteria	K	transcriptional regulator	-	-	-	ko:K16137	-	-	-	-	ko00000,ko03000	-	-	-	TetR_C_13,TetR_N
TARA_ARC_108_MAG_00139_000000000509_6	911045.PSE_p0232	4.58e-89	276.0	COG1397@1|root,COG1397@2|Bacteria,1RFBW@1224|Proteobacteria,2UAEM@28211|Alphaproteobacteria	28211|Alphaproteobacteria	O	ADP-ribosylglycohydrolase	-	-	-	-	-	-	-	-	-	-	-	-	ADP_ribosyl_GH
TARA_ARC_108_MAG_00139_000000000509_7	633131.TR2A62_2064	3.48e-159	449.0	COG3971@1|root,COG3971@2|Bacteria,1MVVV@1224|Proteobacteria,2TUWC@28211|Alphaproteobacteria	28211|Alphaproteobacteria	Q	hydratase'	hpaH	-	-	ko:K02509	ko00350,ko01120,map00350,map01120	-	R04132,R06897	RC01615,RC02595	ko00000,ko00001,ko01000	-	-	-	FAA_hydrolase
TARA_ARC_108_MAG_00139_000000000509_8	83219.PM02_12320	3.87e-181	506.0	COG0179@1|root,COG0179@2|Bacteria,1MUPF@1224|Proteobacteria,2TQMB@28211|Alphaproteobacteria,3ZWFX@60136|Sulfitobacter	28211|Alphaproteobacteria	Q	Fumarylacetoacetate (FAA) hydrolase family	-	-	-	-	-	-	-	-	-	-	-	-	FAA_hydrolase
TARA_ARC_108_MAG_00139_000000000509_9	83219.PM02_12315	2.5e-239	665.0	COG0076@1|root,COG0076@2|Bacteria,1MWUX@1224|Proteobacteria,2TTUK@28211|Alphaproteobacteria,3ZUTT@60136|Sulfitobacter	28211|Alphaproteobacteria	E	Pyridoxal-dependent decarboxylase conserved domain	ddc	-	4.1.1.105,4.1.1.28	ko:K01593	ko00350,ko00360,ko00380,ko00901,ko00950,ko00965,ko01100,ko01110,ko04726,ko04728,ko05030,ko05031,ko05034,map00350,map00360,map00380,map00901,map00950,map00965,map01100,map01110,map04726,map04728,map05030,map05031,map05034	M00037,M00042	R00685,R00699,R00736,R02080,R02701,R04909	RC00299	ko00000,ko00001,ko00002,ko01000,ko04147	-	-	-	Pyridoxal_deC
TARA_ARC_108_MAG_00139_000000000510_1	1300350.DSW25_17525	3.35e-242	669.0	COG4948@1|root,COG4948@2|Bacteria,1MURK@1224|Proteobacteria,2TRS9@28211|Alphaproteobacteria,3ZUSR@60136|Sulfitobacter	28211|Alphaproteobacteria	M	Belongs to the mandelate racemase muconate lactonizing enzyme family	dgoD	-	-	-	-	-	-	-	-	-	-	-	MR_MLE_C,MR_MLE_N
TARA_ARC_108_MAG_00139_000000000510_2	1300350.DSW25_17530	5.73e-281	769.0	COG1960@1|root,COG1960@2|Bacteria,1MUK0@1224|Proteobacteria,2TSAC@28211|Alphaproteobacteria,3ZWXQ@60136|Sulfitobacter	28211|Alphaproteobacteria	I	Acyl-CoA dehydrogenase, middle domain	gcdH	-	1.3.8.6	ko:K00252	ko00071,ko00310,ko00362,ko00380,ko01100,ko01120,ko01130,map00071,map00310,map00362,map00380,map01100,map01120,map01130	M00032	R02487,R02488,R10074	RC00052,RC00156	ko00000,ko00001,ko00002,ko01000	-	-	-	Acyl-CoA_dh_1,Acyl-CoA_dh_M,Acyl-CoA_dh_N
TARA_ARC_108_MAG_00139_000000000510_3	1443111.JASG01000004_gene2503	1.24e-183	514.0	COG0583@1|root,COG0583@2|Bacteria,1MWY0@1224|Proteobacteria,2TSD9@28211|Alphaproteobacteria,3ZVA3@60136|Sulfitobacter	28211|Alphaproteobacteria	K	transcriptional regulator	-	-	-	-	-	-	-	-	-	-	-	-	HTH_1,LysR_substrate
TARA_ARC_108_MAG_00139_000000000511_1	391616.OA238_c20020	1.58e-14	67.4	COG2963@1|root,COG2963@2|Bacteria,1N06K@1224|Proteobacteria,2VEYA@28211|Alphaproteobacteria	28211|Alphaproteobacteria	L	COG2963 Transposase and inactivated derivatives	-	-	-	-	-	-	-	-	-	-	-	-	HTH_Tnp_1
TARA_ARC_108_MAG_00139_000000000511_2	391626.OAN307_c29380	1.83e-195	543.0	COG2801@1|root,COG2801@2|Bacteria,1MVC8@1224|Proteobacteria,2TRX0@28211|Alphaproteobacteria	28211|Alphaproteobacteria	L	COG2801 Transposase and inactivated derivatives	-	-	-	ko:K07497	-	-	-	-	ko00000	-	-	-	HTH_21,rve
TARA_ARC_108_MAG_00139_000000000511_3	1300350.DSW25_13100	1.44e-166	471.0	COG2159@1|root,COG2159@2|Bacteria,1R44U@1224|Proteobacteria,2TY3S@28211|Alphaproteobacteria	28211|Alphaproteobacteria	S	amidohydrolase	-	-	-	-	-	-	-	-	-	-	-	-	Amidohydro_2
TARA_ARC_108_MAG_00139_000000000511_4	391626.OAN307_c17840	1.7e-39	131.0	COG1278@1|root,COG1278@2|Bacteria,1N6Q5@1224|Proteobacteria,2UF6W@28211|Alphaproteobacteria	28211|Alphaproteobacteria	K	Cold shock	cspA2	-	-	ko:K03704	-	-	-	-	ko00000,ko03000	-	-	-	CSD
TARA_ARC_108_MAG_00139_000000000512_1	391595.RLO149_c017440	2.21e-157	451.0	COG3279@1|root,COG3300@1|root,COG3279@2|Bacteria,COG3300@2|Bacteria,1PXIQ@1224|Proteobacteria,2TT3B@28211|Alphaproteobacteria,2P1J6@2433|Roseobacter	28211|Alphaproteobacteria	KT	integral membrane sensor domain	coxC	GO:0006355,GO:0006808,GO:0008150,GO:0009889,GO:0009891,GO:0009893,GO:0010468,GO:0010556,GO:0010557,GO:0010604,GO:0010628,GO:0019219,GO:0019222,GO:0031323,GO:0031325,GO:0031326,GO:0031328,GO:0045893,GO:0045935,GO:0048518,GO:0048522,GO:0050789,GO:0050794,GO:0051171,GO:0051173,GO:0051252,GO:0051254,GO:0060255,GO:0065007,GO:0080090,GO:1902680,GO:1903506,GO:1903508,GO:2000112,GO:2001141	-	ko:K21696	-	-	-	-	ko00000,ko03000	-	-	-	LytTR,MHYT
TARA_ARC_108_MAG_00139_000000000512_2	391595.RLO149_c017450	7.97e-174	488.0	COG1319@1|root,COG1319@2|Bacteria,1MUDB@1224|Proteobacteria,2TTJF@28211|Alphaproteobacteria,2P12J@2433|Roseobacter	28211|Alphaproteobacteria	C	COG1319 Aerobic-type carbon monoxide dehydrogenase, middle subunit CoxM CutM homologs	coxM	-	1.2.5.3	ko:K03519	-	-	R11168	RC02800	ko00000,ko01000	-	-	-	CO_deh_flav_C,FAD_binding_5
TARA_ARC_108_MAG_00139_000000000512_3	391595.RLO149_c017460	8.93e-114	326.0	COG2080@1|root,COG2080@2|Bacteria,1RD8C@1224|Proteobacteria,2TRQK@28211|Alphaproteobacteria,2P588@2433|Roseobacter	28211|Alphaproteobacteria	C	[2Fe-2S] binding domain	coxS	-	1.2.5.3	ko:K03518	-	-	R11168	RC02800	ko00000,ko01000	-	-	-	Fer2,Fer2_2
TARA_ARC_108_MAG_00139_000000000512_4	1300350.DSW25_12470	1.29e-294	820.0	COG1529@1|root,COG1529@2|Bacteria,1MUEA@1224|Proteobacteria,2TQMW@28211|Alphaproteobacteria,3ZUSX@60136|Sulfitobacter	28211|Alphaproteobacteria	C	carbon monoxide dehydrogenase	coxL	-	1.2.5.3	ko:K03520	-	-	R11168	RC02800	ko00000,ko01000	-	-	-	Ald_Xan_dh_C,Ald_Xan_dh_C2
TARA_ARC_108_MAG_00139_000000000513_1	1123360.thalar_03171	3.91e-132	392.0	COG1566@1|root,COG1566@2|Bacteria,1R6NG@1224|Proteobacteria,2U0RK@28211|Alphaproteobacteria	28211|Alphaproteobacteria	V	Biotin-lipoyl like	-	-	-	ko:K02005	-	-	-	-	ko00000	-	-	-	Biotin_lipoyl_2,HlyD_3
TARA_ARC_108_MAG_00139_000000000513_2	161528.ED21_17932	8.22e-42	141.0	2CFV6@1|root,32RKG@2|Bacteria,1MZSJ@1224|Proteobacteria,2UDWC@28211|Alphaproteobacteria	28211|Alphaproteobacteria	S	SpoIIAA-like	-	-	-	-	-	-	-	-	-	-	-	-	SpoIIAA-like
TARA_ARC_108_MAG_00139_000000000513_3	391624.OIHEL45_01375	2.65e-87	263.0	COG3218@1|root,COG3218@2|Bacteria,1RI22@1224|Proteobacteria,2UB1D@28211|Alphaproteobacteria	28211|Alphaproteobacteria	S	transport system auxiliary component	-	-	-	ko:K18480	-	M00669	-	-	ko00000,ko00002,ko02000	3.A.1.27.1	-	-	ABC_trans_aux
TARA_ARC_108_MAG_00139_000000000513_4	391589.RGAI101_2684	2.94e-223	637.0	COG1463@1|root,COG1463@2|Bacteria,1MU4B@1224|Proteobacteria,2U1JN@28211|Alphaproteobacteria	28211|Alphaproteobacteria	Q	ABC-type transport system involved in resistance to organic solvents periplasmic component	-	-	-	ko:K02067,ko:K06192	ko02010,map02010	M00210,M00669,M00670	-	-	ko00000,ko00001,ko00002,ko02000	3.A.1.27	-	-	MlaD
TARA_ARC_108_MAG_00139_000000000513_5	1342301.JASD01000008_gene1177	1.52e-156	442.0	COG1127@1|root,COG1127@2|Bacteria,1MUSD@1224|Proteobacteria,2TR2I@28211|Alphaproteobacteria,3ZXM9@60136|Sulfitobacter	28211|Alphaproteobacteria	Q	ATPases associated with a variety of cellular activities	yrbF	-	-	ko:K02065	ko02010,map02010	M00210,M00669,M00670	-	-	ko00000,ko00001,ko00002,ko02000	3.A.1.27	-	-	ABC_tran
TARA_ARC_108_MAG_00139_000000000513_6	391589.RGAI101_1940	6.03e-178	506.0	COG0767@1|root,COG0767@2|Bacteria,1MVPN@1224|Proteobacteria,2TSGS@28211|Alphaproteobacteria	28211|Alphaproteobacteria	Q	ABC-type transport system involved in resistance to organic solvents permease component	MA20_08115	-	-	ko:K02066	ko02010,map02010	M00210,M00669,M00670	-	-	ko00000,ko00001,ko00002,ko02000	3.A.1.27	-	-	MlaE,STAS,STAS_2
TARA_ARC_108_MAG_00139_000000000513_7	999550.KI421507_gene1172	4.18e-43	143.0	COG0789@1|root,COG0789@2|Bacteria	2|Bacteria	K	bacterial-type RNA polymerase transcription factor activity, metal ion regulated sequence-specific DNA binding	racA	-	-	ko:K11686,ko:K13640,ko:K18997	-	-	-	-	ko00000,ko03000,ko03036	-	-	-	DUF1836,MerR_1,MerR_2
TARA_ARC_108_MAG_00139_000000000513_8	999550.KI421507_gene1171	1.02e-144	415.0	COG0484@1|root,COG0484@2|Bacteria,1MUZ4@1224|Proteobacteria,2TR01@28211|Alphaproteobacteria	28211|Alphaproteobacteria	O	chaperone	-	-	-	-	-	-	-	-	-	-	-	-	DnaJ,DnaJ_C
TARA_ARC_108_MAG_00139_000000000514_1	1342301.JASD01000008_gene1166	9.29e-65	201.0	COG0589@1|root,COG0589@2|Bacteria,1PE2P@1224|Proteobacteria,2VAX5@28211|Alphaproteobacteria,3ZXWF@60136|Sulfitobacter	28211|Alphaproteobacteria	T	Universal stress protein family	-	-	-	-	-	-	-	-	-	-	-	-	Usp
TARA_ARC_108_MAG_00139_000000000514_2	1342301.JASD01000008_gene1165	6.1e-264	735.0	COG3852@1|root,COG3852@2|Bacteria,1NTTH@1224|Proteobacteria,2UQ4Q@28211|Alphaproteobacteria,3ZZHQ@60136|Sulfitobacter	28211|Alphaproteobacteria	T	PAS domain	-	-	-	-	-	-	-	-	-	-	-	-	HATPase_c,HisKA,PAS,PAS_4,PAS_9,Response_reg
TARA_ARC_108_MAG_00139_000000000514_3	1300350.DSW25_15800	5.8e-138	394.0	COG0745@1|root,COG0745@2|Bacteria,1MY3D@1224|Proteobacteria,2TTKG@28211|Alphaproteobacteria,3ZXUY@60136|Sulfitobacter	28211|Alphaproteobacteria	T	Transcriptional regulatory protein, C terminal	ompR	-	-	ko:K02483	-	-	-	-	ko00000,ko02022	-	-	-	Response_reg,Trans_reg_C
TARA_ARC_108_MAG_00139_000000000514_4	1300350.DSW25_15805	9.43e-120	346.0	COG0664@1|root,COG0664@2|Bacteria,1MVGE@1224|Proteobacteria,2U36S@28211|Alphaproteobacteria,3ZYC6@60136|Sulfitobacter	28211|Alphaproteobacteria	K	helix_turn_helix, cAMP Regulatory protein	fixK	-	-	ko:K01420,ko:K15861	ko02020,map02020	-	-	-	ko00000,ko00001,ko03000	-	-	-	HTH_Crp_2,cNMP_binding
TARA_ARC_108_MAG_00139_000000000515_1	1443111.JASG01000004_gene953	1.08e-290	800.0	COG0055@1|root,COG0055@2|Bacteria,1MUFU@1224|Proteobacteria,2TRGP@28211|Alphaproteobacteria,3ZVZR@60136|Sulfitobacter	28211|Alphaproteobacteria	C	Produces ATP from ADP in the presence of a proton gradient across the membrane. The catalytic sites are hosted primarily by the beta subunits	atpD_1	-	3.6.3.14	ko:K02112	ko00190,ko00195,ko01100,map00190,map00195,map01100	M00157	-	-	ko00000,ko00001,ko00002,ko00194,ko01000	3.A.2.1	-	-	ATP-synt_ab,ATP-synt_ab_N
TARA_ARC_108_MAG_00139_000000000515_2	999550.KI421507_gene1161	2.58e-70	214.0	COG0355@1|root,COG0355@2|Bacteria,1N0ZB@1224|Proteobacteria,2U9XA@28211|Alphaproteobacteria	28211|Alphaproteobacteria	C	Produces ATP from ADP in the presence of a proton gradient across the membrane	atpC_2	-	-	ko:K02114	ko00190,ko00195,ko01100,map00190,map00195,map01100	M00157	-	-	ko00000,ko00001,ko00002,ko00194	3.A.2.1	-	-	ATP-synt_DE_N
TARA_ARC_108_MAG_00139_000000000515_3	999550.KI421507_gene1160	1.16e-48	156.0	2CBNW@1|root,32RTR@2|Bacteria,1N7RB@1224|Proteobacteria,2UFXQ@28211|Alphaproteobacteria	28211|Alphaproteobacteria	S	Putative F0F1-ATPase subunit Ca2+/Mg2+ transporter	-	-	-	ko:K02116	-	-	-	-	ko00000,ko00194	3.A.2.1	-	-	ATPase_gene1
TARA_ARC_108_MAG_00139_000000000515_4	999550.KI421507_gene1159	1.14e-42	141.0	2FCY9@1|root,34511@2|Bacteria,1P1VU@1224|Proteobacteria,2UV1V@28211|Alphaproteobacteria	28211|Alphaproteobacteria	S	N-ATPase, AtpR subunit	-	-	-	-	-	-	-	-	-	-	-	-	AtpR
TARA_ARC_108_MAG_00139_000000000515_5	999550.KI421507_gene1158	1.08e-127	367.0	COG0356@1|root,COG0356@2|Bacteria,1MV87@1224|Proteobacteria,2U06M@28211|Alphaproteobacteria	28211|Alphaproteobacteria	C	it plays a direct role in the translocation of protons across the membrane	atpB_1	-	-	ko:K02108	ko00190,ko00195,ko01100,map00190,map00195,map01100	M00157	-	-	ko00000,ko00001,ko00002,ko00194,ko03110	3.A.2.1	-	-	ATP-synt_A
TARA_ARC_108_MAG_00139_000000000515_6	999550.KI421507_gene1157	3.76e-42	139.0	COG0636@1|root,COG0636@2|Bacteria,1NAIE@1224|Proteobacteria,2UBRD@28211|Alphaproteobacteria	28211|Alphaproteobacteria	C	F(1)F(0) ATP synthase produces ATP from ADP in the presence of a proton or sodium gradient. F-type ATPases consist of two structural domains, F(1) containing the extramembraneous catalytic core and F(0) containing the membrane proton channel, linked together by a central stalk and a peripheral stalk. During catalysis, ATP synthesis in the catalytic domain of F(1) is coupled via a rotary mechanism of the central stalk subunits to proton translocation	-	-	-	ko:K02110	ko00190,ko00195,ko01100,map00190,map00195,map01100	M00157	-	-	ko00000,ko00001,ko00002,ko00194	3.A.2.1	-	-	ATP-synt_C
TARA_ARC_108_MAG_00139_000000000515_7	999550.KI421507_gene1156	5.09e-87	265.0	COG0711@1|root,COG0711@2|Bacteria,1R6C0@1224|Proteobacteria,2U8BK@28211|Alphaproteobacteria	28211|Alphaproteobacteria	C	Component of the F(0) channel, it forms part of the peripheral stalk, linking F(1) to F(0)	-	-	-	ko:K02109	ko00190,ko00195,ko01100,map00190,map00195,map01100	M00157	-	-	ko00000,ko00001,ko00002,ko00194	3.A.2.1	-	-	ATP-synt_B,OSCP
TARA_ARC_108_MAG_00139_000000000515_8	999550.KI421507_gene1155	2.95e-296	816.0	COG0056@1|root,COG0056@2|Bacteria,1MVHM@1224|Proteobacteria,2TQZ8@28211|Alphaproteobacteria	28211|Alphaproteobacteria	C	Produces ATP from ADP in the presence of a proton gradient across the membrane. The alpha chain is a regulatory subunit	atpA_2	-	3.6.3.14	ko:K02111	ko00190,ko00195,ko01100,map00190,map00195,map01100	M00157	-	-	ko00000,ko00001,ko00002,ko00194,ko01000	3.A.2.1	-	-	ATP-synt_ab,ATP-synt_ab_C,ATP-synt_ab_N
TARA_ARC_108_MAG_00139_000000000515_9	999550.KI421507_gene1154	9.02e-133	384.0	COG0224@1|root,COG0224@2|Bacteria,1N4GR@1224|Proteobacteria,2U4XH@28211|Alphaproteobacteria	28211|Alphaproteobacteria	C	COG0224 F0F1-type ATP synthase, gamma subunit	-	-	-	ko:K02115	ko00190,ko00195,ko01100,map00190,map00195,map01100	M00157	-	-	ko00000,ko00001,ko00002,ko00194	3.A.2.1	-	-	ATP-synt
TARA_ARC_108_MAG_00139_000000000515_10	999550.KI421507_gene1153	0.0	919.0	COG3243@1|root,COG3243@2|Bacteria,1MU68@1224|Proteobacteria,2TR7S@28211|Alphaproteobacteria	28211|Alphaproteobacteria	I	poly-beta-hydroxybutyrate polymerase	-	-	-	-	-	-	-	-	-	-	-	-	PHBC_N,PhaC_N
TARA_ARC_108_MAG_00139_000000000515_11	999550.KI421507_gene1152	3.96e-64	202.0	COG0623@1|root,COG0623@2|Bacteria,1MV05@1224|Proteobacteria,2TSU4@28211|Alphaproteobacteria	28211|Alphaproteobacteria	I	Enoyl- acyl-carrier-protein reductase NADH	-	-	1.3.1.10,1.3.1.9	ko:K00208	ko00061,ko00333,ko00780,ko01100,ko01130,ko01212,map00061,map00333,map00780,map01100,map01130,map01212	M00083,M00572	R01404,R04429,R04430,R04724,R04725,R04955,R04956,R04958,R04959,R04961,R04962,R04966,R04967,R04969,R04970,R07765,R10118,R10122,R11671	RC00052,RC00076,RC00120	ko00000,ko00001,ko00002,ko01000,ko01004	-	-	-	adh_short_C2
TARA_ARC_108_MAG_00139_000000000516_2	391626.OAN307_c32480	1.32e-224	626.0	COG0582@1|root,COG0582@2|Bacteria,1MU23@1224|Proteobacteria,2TS2G@28211|Alphaproteobacteria	28211|Alphaproteobacteria	L	Belongs to the 'phage' integrase family	-	-	-	-	-	-	-	-	-	-	-	-	Arm-DNA-bind_3,Phage_integrase
TARA_ARC_108_MAG_00139_000000000517_1	1437882.AZRU01000076_gene1159	3.63e-13	69.7	COG1042@1|root,COG1042@2|Bacteria,1MW98@1224|Proteobacteria,1RRCC@1236|Gammaproteobacteria,1YEZG@136841|Pseudomonas aeruginosa group	1236|Gammaproteobacteria	C	CoA binding domain	-	-	-	-	-	-	-	-	-	-	-	-	ATP-grasp_5,CoA_binding_2,Succ_CoA_lig
TARA_ARC_108_MAG_00139_000000000517_2	1402135.SUH3_08970	2.77e-271	743.0	COG1960@1|root,COG1960@2|Bacteria,1MUDR@1224|Proteobacteria,2TQKE@28211|Alphaproteobacteria,3ZVZX@60136|Sulfitobacter	28211|Alphaproteobacteria	I	Acyl-CoA dehydrogenase, C-terminal domain	acdA	-	1.3.8.7	ko:K00249	ko00071,ko00280,ko00410,ko00640,ko01100,ko01110,ko01130,ko01200,ko01212,ko03320,map00071,map00280,map00410,map00640,map01100,map01110,map01130,map01200,map01212,map03320	M00013,M00036,M00087	R00924,R01175,R01279,R02661,R03172,R03777,R03857,R03990,R04095,R04432,R04751,R04754	RC00052,RC00068,RC00076,RC00095,RC00148,RC00246	ko00000,ko00001,ko00002,ko01000	-	-	-	Acyl-CoA_dh_1,Acyl-CoA_dh_M,Acyl-CoA_dh_N
TARA_ARC_108_MAG_00139_000000000517_3	83219.PM02_05675	8.28e-171	478.0	COG0235@1|root,COG0235@2|Bacteria,1MWP9@1224|Proteobacteria,2TRMV@28211|Alphaproteobacteria,3ZV8P@60136|Sulfitobacter	28211|Alphaproteobacteria	G	Class II Aldolase and Adducin N-terminal domain	-	-	-	-	-	-	-	-	-	-	-	-	Aldolase_II
TARA_ARC_108_MAG_00139_000000000517_4	83219.PM02_05680	2.34e-58	184.0	COG0346@1|root,COG0346@2|Bacteria,1RH10@1224|Proteobacteria,2U9EW@28211|Alphaproteobacteria,3ZXBD@60136|Sulfitobacter	28211|Alphaproteobacteria	E	lactoylglutathione lyase activity	-	-	-	-	-	-	-	-	-	-	-	-	Glyoxalase
TARA_ARC_108_MAG_00139_000000000517_5	1300350.DSW25_02130	0.0	1156.0	COG1001@1|root,COG1001@2|Bacteria,1MVFP@1224|Proteobacteria,2TR1X@28211|Alphaproteobacteria,3ZVA9@60136|Sulfitobacter	28211|Alphaproteobacteria	F	Belongs to the metallo-dependent hydrolases superfamily. Adenine deaminase family	ade	-	3.5.4.2	ko:K01486	ko00230,ko01100,map00230,map01100	-	R01244	RC00477	ko00000,ko00001,ko01000	-	-	-	Adenine_deam_C,Amidohydro_1
TARA_ARC_108_MAG_00139_000000000517_6	1300350.DSW25_02125	1.54e-140	402.0	2A28T@1|root,2ZZEH@2|Bacteria,1PNTA@1224|Proteobacteria,2V1C9@28211|Alphaproteobacteria,3ZYRT@60136|Sulfitobacter	28211|Alphaproteobacteria	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
TARA_ARC_108_MAG_00139_000000000517_7	1443111.JASG01000004_gene3160	1.52e-63	207.0	COG0775@1|root,COG0775@2|Bacteria,1MUMQ@1224|Proteobacteria,2TSX1@28211|Alphaproteobacteria,3ZVHD@60136|Sulfitobacter	28211|Alphaproteobacteria	F	Catalyzes the hydrolysis of the N-glycosidic bond of AMP to form adenine and ribose 5-phosphate. Involved in regulation of AMP concentrations	amn	GO:0003674,GO:0003824,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0008714,GO:0016787,GO:0016798,GO:0016799,GO:0044424,GO:0044444,GO:0044464	3.2.2.4	ko:K01241	ko00230,map00230	-	R00182	RC00063,RC00318	ko00000,ko00001,ko01000	-	-	-	AMNp_N,PNP_UDP_1
TARA_ARC_108_MAG_00139_000000000518_1	314265.R2601_12850	9.51e-45	152.0	COG0578@1|root,COG0578@2|Bacteria,1MUMY@1224|Proteobacteria,2TU11@28211|Alphaproteobacteria	28211|Alphaproteobacteria	C	Belongs to the FAD-dependent glycerol-3-phosphate dehydrogenase family	glpD	-	1.1.5.3	ko:K00111	ko00564,ko01110,map00564,map01110	-	R00848	RC00029	ko00000,ko00001,ko01000	-	-	-	DAO,DAO_C
TARA_ARC_108_MAG_00139_000000000518_2	391626.OAN307_c42590	9.24e-140	402.0	COG1349@1|root,COG1349@2|Bacteria,1MUJG@1224|Proteobacteria,2TR8U@28211|Alphaproteobacteria	28211|Alphaproteobacteria	K	COG1349 Transcriptional regulators of sugar metabolism	glpR	-	-	ko:K02444	-	-	-	-	ko00000,ko03000	-	-	-	DeoRC,HTH_DeoR
TARA_ARC_108_MAG_00139_000000000518_3	1443111.JASG01000004_gene2452	1.64e-241	666.0	COG0012@1|root,COG0012@2|Bacteria,1MVM4@1224|Proteobacteria,2TRAD@28211|Alphaproteobacteria,3ZWDM@60136|Sulfitobacter	28211|Alphaproteobacteria	J	ATPase that binds to both the 70S ribosome and the 50S ribosomal subunit in a nucleotide-independent manner	ychF	GO:0003674,GO:0003824,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0016462,GO:0016787,GO:0016817,GO:0016818,GO:0016887,GO:0017111,GO:0044424,GO:0044464	-	ko:K06942	-	-	-	-	ko00000,ko03009	-	-	-	MMR_HSR1,YchF-GTPase_C
TARA_ARC_108_MAG_00139_000000000518_4	1300350.DSW25_17275	3.85e-166	467.0	COG0159@1|root,COG0159@2|Bacteria,1MXJV@1224|Proteobacteria,2TQN2@28211|Alphaproteobacteria,3ZUV3@60136|Sulfitobacter	28211|Alphaproteobacteria	E	The alpha subunit is responsible for the aldol cleavage of indoleglycerol phosphate to indole and glyceraldehyde 3- phosphate	trpA	-	4.2.1.20	ko:K01695	ko00260,ko00400,ko01100,ko01110,ko01130,ko01230,map00260,map00400,map01100,map01110,map01130,map01230	M00023	R00674,R02340,R02722	RC00209,RC00210,RC00700,RC00701,RC02868	ko00000,ko00001,ko00002,ko01000	-	-	-	Trp_syntA
TARA_ARC_108_MAG_00139_000000000518_5	1300350.DSW25_17280	1.18e-273	749.0	COG1304@1|root,COG1304@2|Bacteria,1MUEZ@1224|Proteobacteria,2TQNW@28211|Alphaproteobacteria,3ZV70@60136|Sulfitobacter	28211|Alphaproteobacteria	C	functions in aerobic respiration and also has a role in anaerobic nitrate respiration	lldD	-	1.1.2.3	ko:K00101	ko00620,ko01100,map00620,map01100	-	R00196	RC00044	ko00000,ko00001,ko01000	-	-	-	FMN_dh
TARA_ARC_108_MAG_00139_000000000518_6	1300350.DSW25_17285	4.06e-112	325.0	2APHP@1|root,31EKP@2|Bacteria,1REFS@1224|Proteobacteria,2U75Y@28211|Alphaproteobacteria,3ZXC3@60136|Sulfitobacter	28211|Alphaproteobacteria	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
TARA_ARC_108_MAG_00139_000000000518_7	83219.PM02_12190	1.84e-122	365.0	COG0477@1|root,COG2814@2|Bacteria,1QUB3@1224|Proteobacteria,2TWCS@28211|Alphaproteobacteria,3ZWWN@60136|Sulfitobacter	28211|Alphaproteobacteria	EGP	Major facilitator superfamily	-	-	-	-	-	-	-	-	-	-	-	-	MFS_1
TARA_ARC_108_MAG_00139_000000000519_1	1300350.DSW25_10955	0.0	1794.0	COG0209@1|root,COG0209@2|Bacteria,1MUJ8@1224|Proteobacteria,2TS2I@28211|Alphaproteobacteria,3ZW6G@60136|Sulfitobacter	28211|Alphaproteobacteria	F	Catalyzes the reduction of ribonucleotides to deoxyribonucleotides. May function to provide a pool of deoxyribonucleotide precursors for DNA repair during oxygen limitation and or for immediate growth after restoration of oxygen	nrdJ	-	1.17.4.1	ko:K00525	ko00230,ko00240,ko01100,map00230,map00240,map01100	M00053	R02017,R02018,R02019,R02024	RC00613	ko00000,ko00001,ko00002,ko01000,ko03400	-	-	-	Ribonuc_red_2_N,Ribonuc_red_lgC
